country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
Austria,Bundesliga,21/22,Flyeralarm Admira,WSG Tirol,23/10/21,Round 12,https://www.sofascore.com/wsg-tirol-flyeralarm-admira/aQsfic,aQsfic,https://www.sofascore.com/api/v1/event/aQsfic/h2h/events,"('0-1',)","('0-0',)","('90;',)","('',)","('-90;',)","(9587510,)","('https://www.sofascore.com/api/v1/event/9587510/incidents',)"
Austria,Bundesliga,21/22,Wolfsberger AC,Austria Klagenfurt,23/10/21,Round 12,https://www.sofascore.com/austria-klagenfurt-wolfsberger-ac/BQsepr,BQsepr,https://www.sofascore.com/api/v1/event/BQsepr/h2h/events,"('2-1',)","('1-0',)","('46;',)","('51;16;',)","('51;16;-46;',)","(9587538,)","('https://www.sofascore.com/api/v1/event/9587538/incidents',)"
Austria,Bundesliga,21/22,LASK,SC Rheindorf Altach,24/10/21,Round 12,https://www.sofascore.com/sc-rheindorf-altach-lask/iQsgXb,iQsgXb,https://www.sofascore.com/api/v1/event/iQsgXb/h2h/events,"('0-1',)","('0-0',)","('83;',)","('',)","('-83;',)","(9587508,)","('https://www.sofascore.com/api/v1/event/9587508/incidents',)"
Austria,Bundesliga,21/22,TSV Hartberg,SK Rapid Wien,24/10/21,Round 12,https://www.sofascore.com/tsv-hartberg-sk-rapid-wien/fQsAQ,fQsAQ,https://www.sofascore.com/api/v1/event/fQsAQ/h2h/events,"('1-1',)","('0-1',)","('11;',)","('90;',)","('90;-11;',)","(9587580,)","('https://www.sofascore.com/api/v1/event/9587580/incidents',)"
Austria,Bundesliga,21/22,Red Bull Salzburg,SK Sturm Graz,24/10/21,Round 12,https://www.sofascore.com/sk-sturm-graz-red-bull-salzburg/WPsbQ,WPsbQ,https://www.sofascore.com/api/v1/event/WPsbQ/h2h/events,"('4-1',)","('2-0',)","('50;',)","('81;74;22;5;',)","('81;74;22;5;-50;',)","(9587535,)","('https://www.sofascore.com/api/v1/event/9587535/incidents',)"
Austria,Bundesliga,21/22,Austria Klagenfurt,SK Rapid Wien,16/10/21,Round 11,https://www.sofascore.com/austria-klagenfurt-sk-rapid-wien/fQsepr,fQsepr,https://www.sofascore.com/api/v1/event/fQsepr/h2h/events,"('1-1',)","('0-1',)","('37;',)","('87;',)","('87;-37;',)","(9587518,)","('https://www.sofascore.com/api/v1/event/9587518/incidents',)"
Austria,Bundesliga,21/22,Austria Wien,Flyeralarm Admira,16/10/21,Round 11,https://www.sofascore.com/austria-wien-flyeralarm-admira/aQsdU,aQsdU,https://www.sofascore.com/api/v1/event/aQsdU/h2h/events,"('2-2',)","('1-1',)","('74;13;',)","('67;18;',)","('67;18;-74;13;',)","(9587550,)","('https://www.sofascore.com/api/v1/event/9587550/incidents',)"
Austria,Bundesliga,21/22,SC Rheindorf Altach,Red Bull Salzburg,16/10/21,Round 11,https://www.sofascore.com/sc-rheindorf-altach-red-bull-salzburg/WPsgXb,WPsgXb,https://www.sofascore.com/api/v1/event/WPsgXb/h2h/events,"('1-1',)","('1-1',)","('9;',)","('14;',)","('14;-9;',)","(9587577,)","('https://www.sofascore.com/api/v1/event/9587577/incidents',)"
Austria,Bundesliga,21/22,LASK,Wolfsberger AC,17/10/21,Round 11,https://www.sofascore.com/wolfsberger-ac-lask/iQsBQ,iQsBQ,https://www.sofascore.com/api/v1/event/iQsBQ/h2h/events,"('0-1',)","('0-0',)","('55;',)","('',)","('-55;',)","(9587546,)","('https://www.sofascore.com/api/v1/event/9587546/incidents',)"
Austria,Bundesliga,21/22,WSG Tirol,TSV Hartberg,17/10/21,Round 11,https://www.sofascore.com/wsg-tirol-tsv-hartberg/AQsfic,AQsfic,https://www.sofascore.com/api/v1/event/AQsfic/h2h/events,"('2-2',)","('1-1',)","('49;4;',)","('84;44;',)","('84;44;-49;4;',)","(9587560,)","('https://www.sofascore.com/api/v1/event/9587560/incidents',)"
